"APPLICATION #",FORM_NUMBER,FILE_DATE,STATUS_DATE,STATUS,STATUS_CODE,EXPIRATION_DATE,"ESTIMATED COST","REVISED COST","EXISTING USE","EXISTING UNITS","PROPOSED USE","PROPOSED UNITS",PLANSETS,15_DAY_HOLD?,"EXISTING STORIES","PROPOSED STORIES","ASSESSOR STORIES","VOLUNTARY SOFT-STORY RETROFIT","NO OF PAGES",BLOCK,LOT,STREET_NUMBER,STREET_NUMBER_SFX,AVS_STREET_NAME,AVS_STREET_SFX,UNIT,UNIT_SFX,FIRST_NAME,LAST_NAME,CONTRACTORPHONE,COMPANY_NAME,STREET_NUMBER,STREET,STREET_SUFFIX,CITY,STATE,ZIP_CODE,CONTACT_NAME,CONTACT_PHONE,DESCRIPTION,
#201409247183,3,2014/09/24,2015/10/26,ISSUED,9,2016/10/26,25000,53000,APARTMENTS,8,APARTMENTS,9,2,,3,3,2,,15,2693,35,183,,EUREKA,ST,,,OWNER,OWNER,,OWNER,,OWNER,,OWNER,CA,00000-0000,,,"CONVERSION OF (E) STORAGE ROOM TO 416 SQ.FT. STUDIO UNIT ON GROUND FLOOR.",
#201409297553,3,2014/09/29,2015/10/27,ISSUED,9,2016/10/27,74500,74500,"1 FAMILY DWELLING",1,"1 FAMILY DWELLING",1,2,Y,4,4,4,,4,971,12,3491,,PACIFIC,AV,,,MIKE,BERTNICK,7077698553,"NORTH BAY SUNSPACE INC",420,LAKEVILLE,ST,PETALUMA,CA,94952-0000,,,"HORIZONTAL ADDITION. BUILD A NEW PATIO SUNROOM ON AN EXISTING DECK AND INSTALL WALLS ONLY UNDER EXISTING DECK WITH ELECTRICAL.  MAHER ORD N/A.",
#201409297565,8,2014/09/29,2015/10/13,ISSUED,9,2016/10/13,32000,100000,APARTMENTS,4,APARTMENTS,4,2,,3,3,2,,9,847,11,614,,HAIGHT,ST,,,OWNER,OWNER,,OWNER,,OWNER,,OWNER,CA,00000-0000,,,"UNIT 614B: REMODEL (E) KITCHEN AND BATHROOM. ADD A NEW BATHROOM AND RELOCATE LAUNDRY.",
#201410038089,3,2014/10/03,2015/10/21,ISSUED,9,2016/04/21,18000,18000,"2 FAMILY DWELLING",2,"2 FAMILY DWELLING",2,2,Y,3,3,0,,8,151,92,1157,,VALLEJO,ST,0,,OWNER,OWNER,,OWNER,,OWNER,,OWNER,CA,00000-0000,,,"NEW INTERNAL STAIRS AND A STAIRWAY PENTHOUSE TO EXISTING ROOF DECK",
#201410148756,3,2014/10/14,2015/10/14,ISSUED,9,2017/10/14,750000,750000,"2 FAMILY DWELLING",2,"2 FAMILY DWELLING",2,2,Y,3,3,3,,24,1270,20,920,,ASHBURY,ST,,,"ROBERTSON AND CO",,9252546785,"NEWEL&CO.INC. DBA:ROBERTSON- JENSEN &CO.",4,"LAS AROMAS  STE B",,ORINDA,CA,94563-0000,,,"INTERIOR REMODEL  HORIZONTAL EXPANSION IN REAR  ADDING NEW DORMITORIES AND ANY RELATED STRUCTURAL WORK.  ALSO ADDING NEW WINDOWS AND REPLACING SOME EXISTING WINDOWS",
#201410148857,3,2014/10/14,2015/10/19,ISSUED,9,2017/10/19,250000,400000,"2 FAMILY DWELLING",2,"2 FAMILY DWELLING",2,2,Y,3,3,2,,26,98,10,2028,,LEAVENWORTH,ST,,,LIBIN,ZHANG,5106760666,"LIBIN ZHANG",3984,"WASHINGTON BLVD",,FREMONT,CA,94538-0000,,,"LWR LIVING AREA:RELOC UNIT 1.CREATE ADDTL SQ FT FR GARAGE AREA.INFILL LITEWELL.1/FLR:NEW LAYOUT NEW WNDWS EXCEPT FRT FACADE.2/FL:NEW INT LAYOUT NEW WNDWS EXCEPT FRT FACADE PARTIALLY RAISE FL LEVE.GENERAL:NEW ELEVATOR  REMOVE STAIRS ON DECK  NEW SPRINKLER SYS.NEW ROOF DECK REPLACE FRT WNDWS IN KIND",
#201410148857,3,2014/10/14,2015/10/19,ISSUED,9,2017/10/19,250000,400000,"2 FAMILY DWELLING",2,"2 FAMILY DWELLING",2,2,Y,3,3,2,,26,98,10,2030,,LEAVENWORTH,ST,,,LIBIN,ZHANG,5106760666,"LIBIN ZHANG",3984,"WASHINGTON BLVD",,FREMONT,CA,94538-0000,,,"LWR LIVING AREA:RELOC UNIT 1.CREATE ADDTL SQ FT FR GARAGE AREA.INFILL LITEWELL.1/FLR:NEW LAYOUT NEW WNDWS EXCEPT FRT FACADE.2/FL:NEW INT LAYOUT NEW WNDWS EXCEPT FRT FACADE PARTIALLY RAISE FL LEVE.GENERAL:NEW ELEVATOR  REMOVE STAIRS ON DECK  NEW SPRINKLER SYS.NEW ROOF DECK REPLACE FRT WNDWS IN KIND",
#201410169079,3,2014/10/16,2015/10/27,ISSUED,9,2017/10/27,200000,322878,"1 FAMILY DWELLING",1,"1 FAMILY DWELLING",1,2,Y,2,3,1,,20,2101,16,1963,,33RD,AV,,,"MAN FOON",WONG,4159995082,"SUN SUN CONSTRUCTION CO",1285,27TH,AV,"SAN FRANCISCO",CA,94122-0000,,,"VERTICAL & REAR ADDITION W/ TOTAL OF (4) BEDROOMS  A GUEST ROOM  A DEN  A FAMILY ROOM & (5) BATHROOMS.",
#201410179289,8,2014/10/17,2015/10/15,ISSUED,9,2016/10/15,98000,150000,APARTMENTS,3,APARTMENTS,3,2,,4,4,3,,7,120,21,953,,UNION,ST,,,SHIRLEY,LEI,4158302082,"J L M CONSTRUCTION INC.",215,OXFORD,ST,"SAN FRANCISCO",CA,94134-0000,,,"EXCAVATE BASEMENT 7'6 FOR ADDITIONAL STORAGE AREA. SPRINKLER UNDER SEPARATE PERMIT.",
#201410179289,8,2014/10/17,2015/10/15,ISSUED,9,2016/10/15,98000,150000,APARTMENTS,3,APARTMENTS,3,2,,4,4,3,,7,120,21,957,,UNION,ST,,,SHIRLEY,LEI,4158302082,"J L M CONSTRUCTION INC.",215,OXFORD,ST,"SAN FRANCISCO",CA,94134-0000,,,"EXCAVATE BASEMENT 7'6 FOR ADDITIONAL STORAGE AREA. SPRINKLER UNDER SEPARATE PERMIT.",
#201410280067,3,2014/10/28,2015/10/16,ISSUED,9,2016/10/16,89000,300000,"1 FAMILY DWELLING",1,"1 FAMILY DWELLING",1,2,Y,3,3,3,,13,1722,36,1214,,29TH,AV,,,OWNER,OWNER,,OWNER,,OWNER,,OWNER,CA,00000-0000,,,"RENOVATION TO AN (E) 3-STORY SINGLE FAMILY WITH GARAGE AT LEVEL 1  EXPANSION AT GARAGE WITH DOOR WIDENING. NEW 4-STOP ELEVATOR AT THE BACK. KITCHEN RENOVATION & BATHROOM RENOVATION WITH NEW SUN ROOM AT L 2. NEW WET BAR & DECK  PLAYROOM RENOVATION AT L4.",
#201410280082,3,2014/10/28,2015/10/06,ISSUED,9,2016/10/06,40000,62320,APARTMENTS,18,APARTMENTS,18,2,Y,4,4,0,,29,2168,22,2090,,GREAT,HY,101,,ANDREW,CHEKENE,6505881001,"ANDREW CHEKENE ENTERPRISES/ DBA AC ENTER",384,"OYSTER POINT BLVD  #5",,"SOUTH SAN FRANCISCO",CA,94080-0000,,,"EXTEND SOUTH STAIRWAY TO ROOF. BUILD A ROOF PENTHOUSE ON ROOF. REMOVE (E) FIRE ESCAPE.",
#201410280082,3,2014/10/28,2015/10/06,ISSUED,9,2016/10/06,40000,62320,APARTMENTS,18,APARTMENTS,18,2,Y,4,4,0,,29,2168,39,2090,,GREAT,HY,306,,ANDREW,CHEKENE,6505881001,"ANDREW CHEKENE ENTERPRISES/ DBA AC ENTER",384,"OYSTER POINT BLVD  #5",,"SOUTH SAN FRANCISCO",CA,94080-0000,,,"EXTEND SOUTH STAIRWAY TO ROOF. BUILD A ROOF PENTHOUSE ON ROOF. REMOVE (E) FIRE ESCAPE.",
#201411030548,3,2014/11/03,2015/10/26,ISSUED,9,2017/10/26,250000,488000,"1 FAMILY DWELLING",1,"1 FAMILY DWELLING",1,2,Y,4,4,3,,93,969,7,3660,,JACKSON,ST,,,CLAYTON,TIMBRELL,4156605604,"CLAYTON C TIMBRELL CONSTRUCTION",1157,WASHINGTON,ST,"SAN FRANCISCO",CA,94108-0000,,,"ALTERATION TO 4-STORY HOME  INCLUDING REMOVAL OF 2-STORY BRICK/WOOD SUNROOM/POTTING SHED & WOOD DECK  (N) 2-STORY ADDITION & ROOF DECK IN NE CORNER  KITCHEN EXPANSION @ 2ND FL  (N) ROOF DECK GARAGE  STRUCTURAL WORK RELATED TO EXPANSION.",
#201411101104,3,2014/11/10,2015/10/02,ISSUED,9,2016/10/02,200000,298825,"MISC GROUP RESIDNS.",18,SCHOOL,0,2,,2,2,2,,53,4269,27,1245,,ALABAMA,ST,,,OWNER,OWNER,,OWNER,,OWNER,,OWNER,CA,00000-0000,,,"CHG OF OCCU@1/FL.2 HR FIRE SEPARATION B/U 1ST&2/F RECONF 1/F TO CREATE 3 NEW HEAD START CLASSRMS W/ACCESS TOILETS-AREA OF WORK APPROX 4000 SF AT 1/F NEW ACCESS UNISEX ADULT TOILET&OFFICE-SEISMIC UPGRADE AT 1/F NEW BOILDER&WATER HEATER NEW RADIANT PANELS@CLASSRMS-N LITING-2 NEW ACCESS ENTRANCE RAMPS.",
#201411171675,1,2014/11/17,2015/10/20,ISSUED,9,2021/10/20,300000,39567908,,,OFFICE,,2,,,2,1,,16,5431A,14,400,,PAUL,AV,,,"PETER NOSLER",,4157823700,"DPR CONSTRUCTION INC",1450,VETERANS,BL,"REDWOOD CITY",CA,94063-0000,,,"TO ERECT 2 STORIES  NO BASEMENT  DATA CENTER BUILDING. ** MAHER: COMPLIANCE WITH ORDINANCE NO# 155-13 NOT REQUIRED",
#201411171680,6,2014/11/17,2015/10/20,ISSUED,9,2016/04/20,20000,20000,MANUFACTURING,0,,,2,,1,,1,,1,5431A,14,400,,PAUL,AV,,,"PETER NOSLER",,4157823700,"DPR CONSTRUCTION INC",1450,VETERANS,BL,"REDWOOD CITY",CA,94063-0000,,,"DEMOLISH ONE STORY MANAFACTURING CENTER. ** MAHER: COMPLIANCE WITH ORDINANCE NO# 155-13 REQUIRED; ROUTE TO DPH **",
#201411171712,8,2014/11/17,2015/10/20,ISSUED,9,2016/02/20,2500,2500,"1 FAMILY DWELLING",1,"1 FAMILY DWELLING",1,2,,2,2,1,,5,6013,29,24,,AVALON,AV,,,JOSHUA,SCHIFFMAN,4152212071,"JOSMARI BUILDERS",583,15TH,AV,"SAN FRANCISCO",CA,94118,,,"REVISION TO PERMIT # 2013.1223.4804. CONSTRUCT NEW WALL AT PROPERTY LINE  EXISTING IS NOT REPAIRABLE. CONSTRUCT NEW LANDING  IN KIND  AT SECOND FLOOR-REPAIR",
#201411181789,3,2014/11/18,2015/10/06,ISSUED,9,2016/10/06,76000,140000,"VACANT LOT",0,APARTMENTS,15,2,,,5,1,,7,3518,6,248,,09TH,ST,,,JOBEEN,TSANG,4158062788,"MAGNUM CONSTRUCTION GROUP INC",,"P O BOX 4045",,"FOSTER CITY",CA,94404-0000,,,"INSTALL NEW FIRE SPRINKLER SYSTEM PER NFPA13 THROUGHOUT BUILDING  INCLUDED 4-inch UNDERGROUND FIRE SERVICE. TOTAL : 272 HEADS  T.I. PA# 201303122049. N/A ORDINANCE #155-13",
#201411181789,3,2014/11/18,2015/10/06,ISSUED,9,2016/10/06,76000,140000,"VACANT LOT",0,APARTMENTS,15,2,,,5,1,,7,3518,7,252,,09TH,ST,,,JOBEEN,TSANG,4158062788,"MAGNUM CONSTRUCTION GROUP INC",,"P O BOX 4045",,"FOSTER CITY",CA,94404-0000,,,"INSTALL NEW FIRE SPRINKLER SYSTEM PER NFPA13 THROUGHOUT BUILDING  INCLUDED 4-inch UNDERGROUND FIRE SERVICE. TOTAL : 272 HEADS  T.I. PA# 201303122049. N/A ORDINANCE #155-13",
#201411202156,8,2014/11/20,2015/10/22,ISSUED,9,2016/04/22,8000,8000,"1 FAMILY DWELLING",1,"1 FAMILY DWELLING",1,2,Y,2,2,2,,20,1038,42,52,,JORDAN,AV,,,CLAYTON,TIMBRELL,4156605604,"CLAYTON C TIMBRELL CONSTRUCTION",1157,WASHINGTON,ST,"SAN FRANCISCO",CA,94108-0000,,,"REVISION TO PERMIT 201410017760 TO ADD WINDOWS AT REAR ELEVATION AND EXTEND DECK.",
#201411212230,3,2014/11/21,2015/10/09,ISSUED,9,2016/10/09,70000,70000,"1 FAMILY DWELLING",1,"1 FAMILY DWELLING",1,2,Y,3,3,2,,26,3264,022A,101,,"SAN ALESO",AV,,,"JOHN CHUEY LEE",,6503456663,"JOHN CHUEY LEE DBA LEE JOHN CHUEY",711,"SAN MIGUEL",LN,"FOSTER CITY",CA,94404-0000,,,"REVISION TO APP#201404173544. 69  SQ FT ADDITION AT 3RD FLOOR WITHIN EXTG BLDG ENVELOPE AND ROOF LINE. BATHROOM REMODEL ON 3RD FLOOR.",
#201411262651,8,2014/11/26,2015/10/15,ISSUED,9,2016/10/15,10000,30000,"1 FAMILY DWELLING",1,"1 FAMILY DWELLING",1,2,,3,3,2,,19,2788,29,786,,PANORAMA,DR,,,DAN,DUCULESCU,8442899860,"D SQUARED CONSTRUCTION",2973,SANTOS,LN,"WALNUT CREEK",CA,94597-0000,,,"DIVIDE GARAGE BY WALL. WALL THE INSIDE SHEET ROCK  BUILD SHOWER  BATHROOM  WINDOWS  MAKE INTERNAL WALLS  INSTALL TOILET  LITTLE SINK IN BATHROOM. ADDRESS COMPLAINT 201407641. CREATE FAMILY ROOM. REPLACE GARAGE DOOR WITH WALL AND WINDOW.  N/A MAHER ORD. # 155-13 ",
#201412083220,3,2014/12/08,2015/10/19,ISSUED,9,2017/10/19,400000,580000,"TOURIST HOTEL/MOTEL",104,"TOURIST HOTEL/MOTEL",110,2,,8,8,6,,24,280,9,940,,SUTTER,ST,0,,PAUL,CHENEVERT,4153022260,"GREENTREE DESIGN/BUILD",55,HAPPY,LN,"SAN RAFAEL",CA,94901-0000,,,"ON 1ST FLOOR - CHANGE OF OCCUPANCY - RENOVATE FORMER RESTAURANT(A2) INTO 6 NEW HOTEL ROOMS (R1)  RENOVATE EXISTING BAR INTO SERVICE AREA & RE-OPEN COURTYARD PREVIOUSLY ENCLOSED FOR RESTAURANT USE. MEP UNDER SEPERATE PERMIT. N/A ORDINANCE #155-13",
#201412123660,3,2014/12/12,2015/10/27,ISSUED,9,2017/10/29,225000,350000,"2 FAMILY DWELLING",2,"2 FAMILY DWELLING",2,2,Y,3,3,1,,10,1002,44,2835,,WASHINGTON,ST,,,OWNER,OWNER,,OWNER,,OWNER,,OWNER,CA,00000-0000,,,"ADD (N)GARAGE (BELOW (E)HOUSE) (N)GARAGE OPENING (N)DRIVEWAY & CURBCUT. REMOVE(E)2-STORY BAYWINDOW ON FRONT FACADE & BUILD(N)2-STORY BAYWINDOW 2'HIGHER FROM GROUND LEVEL. REMOVE(E)PARAPET ON FRONT FACADE & BUILD(N) PARAPET 2'HIGHER FROM GROUND.",
#201412123660,3,2014/12/12,2015/10/27,ISSUED,9,2017/10/29,225000,350000,"2 FAMILY DWELLING",2,"2 FAMILY DWELLING",2,2,Y,3,3,2,,10,1002,45,2837,,WASHINGTON,ST,,,OWNER,OWNER,,OWNER,,OWNER,,OWNER,CA,00000-0000,,,"ADD (N)GARAGE (BELOW (E)HOUSE) (N)GARAGE OPENING (N)DRIVEWAY & CURBCUT. REMOVE(E)2-STORY BAYWINDOW ON FRONT FACADE & BUILD(N)2-STORY BAYWINDOW 2'HIGHER FROM GROUND LEVEL. REMOVE(E)PARAPET ON FRONT FACADE & BUILD(N) PARAPET 2'HIGHER FROM GROUND.",
#201412234374,3,2014/12/23,2015/10/26,ISSUED,9,2017/10/26,200000,400000,"1 FAMILY DWELLING",1,"1 FAMILY DWELLING",1,2,Y,2,3,1,,5,2403,29,2440,,23RD,AV,,,,,,,,,,,,,,,"HORIZONTAL & VERTICAL ADDITION. 1ST FL: CONVERT (E) SPACES TO HAVE A FAMILY RM  A GUEST RM  A BATH. 2ND FLR: REMODEL (E) SPACE TO HAVE (2) BEDRMS TWO BATHS  KITCHEN  LIVING & DINING AREA. 3RD FLRl MASTER BEDRM  (2) BATH  A BEDROOM.",
#201412304701,3,2014/12/30,2015/10/05,ISSUED,9,2017/10/05,350000,356000,"1 FAMILY DWELLING",1,"1 FAMILY DWELLING",1,2,Y,2,2,1,,14,2036B,13,580,,ORTEGA,ST,,,DAVID,MCMORRAN,4159487267,"A N D DESIGN & CONSTRUCTION",480,"GATE FIVE #113",RD,SAUSALITO,CA,94965-0000,,,"VERTICAL & HORIZONTAL ADDITION W/ COMPLETE INTERIOR RENOVATION OF EXISITNG SINGLE FAMILY DWELLING. NEW POWDER ROOM ON GROUND FLOOR & LAUNDRY ROOM. 2ND FLOOR 2 NEW BATHROOMS & REMODEL ROOMS.",
#201501065025,3,2015/01/06,2015/10/01,ISSUED,9,2016/02/01,1,1,"1 FAMILY DWELLING",1,"2 FAMILY DWELLING",2,2,,2,3,2,,12,1686,33,834,,44TH,AV,,,OWNER,OWNER,,OWNER,,OWNER,,OWNER,CA,00000-0000,,,"BOARD OF APPEAL #14-154 DATED 12/30/14. CONVERT 2-STORY SINGLE FAMILY HOME INTO A 3-STORY 2 UNITS BUILDING WITH 2 OFFSTREET PARKING.",
#201501065031,8,2015/01/06,2015/10/27,ISSUED,9,2016/04/27,16000,16000,OFFICE,0,OFFICE,0,2,,9,9,0,,11,3750,87,611,,FOLSOM,ST,,,KENNY,BLAKESLEE,9166858619,"APEX SITE SOLUTIONS INC",9735,DINO,DR,"ELK GROVE",CA,95624-0000,,,"Modification to an (E) unmanned ATT telecommunication facility consisting of adding (3)(N) RRUS-12 units w/ (3)(N) A2 modules; remove & replace (1)(E) DVL unit w/ (2) (N) DUS41 units inside on (E) 23"" rack; paint (E) screening to match building.N/A FOR MAHER",
#201501206094,8,2015/01/20,2015/10/09,ISSUED,9,2016/02/09,5000,5000,"1 FAMILY DWELLING",1,"1 FAMILY DWELLING",1,2,,2,2,1,,2,1327,12,40,,"SEA VIEW",TR,,,TOMMY,NEESON,4152798860,"TOMMY NEESON CONSTRUCTION",1606,33RD,AV,"SAN FRANCISCO",CA,94122-0000,,,"REVISION TO PA #2014.0819.4211 - FIELD AMENDMENTS TO FRAMING.",
#201501206150,8,2015/01/20,2015/10/13,ISSUED,9,2016/04/13,1,20000,"1 FAMILY DWELLING",1,"1 FAMILY DWELLING",1,2,Y,3,3,3,,7,4159,60,1015,,"RHODE ISLAND",ST,,,OWNER,OWNER,,OWNER,,OWNER,,OWNER,CA,00000-0000,,,"AS BUILT REVISION TO APP#2014-04-23-4012. RELOCATE BATHROOMS ON 2ND  AND 3RD FLOORS. DELETE ONE BATHROOM ON 2ND FLOOR. INFILL LIGH WELL ON 3RD FLOOR.",
#201501206152,3,2015/01/20,2015/10/23,ISSUED,9,2016/10/23,238000,238000,APARTMENTS,3,APARTMENTS,3,2,Y,3,3,3,,10,1190,001M,50,,SHRADER,ST,,,RICHARD,SHERRILL,9259385432,"R D SHERRILL INC",860,WALNUT,AV,"WALNUT CREEK",CA,94598-0000,,,"DEMO AND REPLACE DEFECTIVE RETAINING WALL IN ORDER TO REPLACE REAR EXTERIOR STAIR. ORIGINAL STAIR TO BE DEMOLISHED AFTER REPLACEMENT STAIR IS CONSTRUCTED.  MAHER NOT REQ",
#201501206158,3,2015/01/20,2015/10/13,ISSUED,9,2016/10/13,130000,240000,"1 FAMILY DWELLING",1,"1 FAMILY DWELLING",1,2,Y,1,2,1,,14,4081,001B,2104,,BRYANT,ST,,,OWNER,OWNER,,OWNER,,OWNER,,OWNER,CA,00000-0000,,,"REMODEL OF (E) ENTRY LEVEL KITCHEN & BATH. HORIZONTAL ADDTION FOR LIVING ROOM. VERTICAL ADDITION FOR MASTER BEDROOM  MASTER BATH  ROOF DECK  STORAGE & CLOSET. MAHER ORDINANCE (EXEMPTED) SEE LETTER ATTACHED.",
#201501216287,8,2015/01/21,2015/10/30,ISSUED,9,2016/10/30,30000,30000,"VACANT LOT",,APARTMENTS,2,2,,,4,1,,4,634,6,33,,PERINE,PL,,,JOBEEN,TSANG,4158062788,"MAGNUM CONSTRUCTION GROUP INC",,"P O BOX 4045",,"FOSTER CITY",CA,94404-0000,,,"INSTALL NEW FIRE SPRINKLER SYSTEM PER NFPA 13R INCLUDED UNDERGROUND 2"" FIRE SERVICE. TOTAL 57 HEADS. APPL. 2012.0611.2329. MAHER N/A.",
#201501266602,8,2015/01/26,2015/10/30,ISSUED,9,2016/01/24,20000,20000,"1 FAMILY DWELLING",1,"1 FAMILY DWELLING",1,2,,3,3,1,,5,7002,41,278,,MONTICELLO,ST,,,"YANG DE",CHEN,4159710789,"Y D CONSTRUCTION CO. INC.",120,GORDON,WY,PACIFICA,CA,94044-0000,,,"Reconfigure staircase  1st  2nd & 3rd floor level to create bedroom  convert to study room  relocate bathroom and kitchen within building envelope in reference to BPA# 201211073748S1 per plan. Repair front stucco in-kind. No exterior changes. Comply with complaint # 201460542.",
#201501266632,8,2015/01/26,2015/10/22,ISSUED,9,2016/10/22,36239,36239,"2 FAMILY DWELLING",2,"2 FAMILY DWELLING",2,2,Y,3,3,2,,22,134,6,358,,VALLEJO,ST,0,,KWAN,YU,4158069569,"YU KWAN CONSTRUCTION CO.",23,GAVEN,ST,"SAN FRANCISCO",CA,94134,,,"REMODEL (E) 2/F KITCHEN  OPEN WALLS BETWEEN SUNROOM & PANTRY RooMS TO KITCHEN. REFRAME (E) LANDING  SUNROOM FLOOR JOISTS & REPLACE STAIR RUN TO GROUND (ROTTED). UPGRADE TO NEW CODES(SLIGHTLY LARGER AS NEEDED). ADD PLYWOOD FOR SHEAR @ 2 WALLS. GENERAL MEP UPGRADES  CHANGE WINDOWS NOT VISABLE FROM ST.",
#201501276792,8,2015/01/27,2015/10/30,ISSUED,9,2016/10/30,38000,40000,"VACANT LOT",,"2 FAMILY DWELLING",2,2,,,4,1,,4,926,8,3305,,BRODERICK,ST,,,JOBEEN,TSANG,4158062788,"MAGNUM CONSTRUCTION GROUP INC",,"P O BOX 4045",,"FOSTER CITY",CA,94404-0000,,,"INSTALL NEW FIRE SPRINKLER SYSTEM PER NFPA 1312 THROUGHOUT THE BLDG. INCLUDED 2"" UNDER GROUND FIRE SERVICES. TOTAL 76 HEADS. REF APP#201307303152. N/A FOR THE MAHER.",
#201501276830,3,2015/01/27,2015/10/23,ISSUED,9,2016/02/23,1,1,"RECREATION BLDG",,"RECREATION BLDG",,2,,1,1,1,,1,3281,020C,1948,,OCEAN,AV,,,OWNER,,,OWNER,,OWNER,,OWNER,CA,00000-0000,,,"ADD USE: SALE OF BEER ONLY UNDER TYPE 40 ABC LICENSE; NO CONSTRUCTION WORK.",
#201501286888,3,2015/01/28,2015/10/20,ISSUED,9,2018/10/20,12500000,12500000,"WAREHOUSE NO FRNITUR",,"WAREHOUSE NO FRNITUR",,2,Y,4,4,5,,130,3511,31,1563,,MISSION,ST,,,"PAUL GREGORY",COSKO,4159862718,"HATHAWAY DINWIDDIE CONSTRUCTION CO.",275,BATTERY,ST,"SAN FRANCISCO",CA,94111,,,"SEISMIC RETROFIT OF LIGHT INDUSTRIAL BLDG. NORTH WINDOW  WEST WINDOW AND SOUTH WINDOW REPLACEMENT.  MINOR INTERIOR WORK INCLUDING EXIT STAIRS AND ELEVATORS.",
#201501307061,3,2015/01/30,2015/10/15,ISSUED,9,2016/04/15,17000,17000,"1 FAMILY DWELLING",1,"2 FAMILY DWELLING",2,2,Y,2,2,1,,9,2802,36,873,,ALVARADO,ST,,,LEONARD,KRASOWSKI,4159341325,"BEDROCK CONSTRUCTION",429,HAIGHT,ST,"SAN FRANCISCO",CA,94117-0000,,,"REVISION TO APPROVED P/A #201407080659 & 201411141493. NEW DECK & STAIRS AT REAR DECK & STAIRS AT REAR YARD.",
#201501307081,3,2015/01/30,2015/10/05,ISSUED,9,2018/04/05,3000000,3000000,APARTMENTS,304,APARTMENTS,304,2,,5,5,3,,23,682,10,2000,,POST,ST,,,"TODD RENE","DI MARTINO",9253620912,"DETTAGLIO DESIGN & CONSTRUCTION INC",0,"P.O. BOX 1345",PL,ALAMO,CA,94507-0000,,,"REPLACE ORIGINAL SIDING  WINDOWS & ROOF THAT ARE FALLING & CAUSING SAFETY CONCERNS.",
#201502037404,3,2015/02/03,2015/10/06,ISSUED,9,2016/10/06,80000,150000,"1 FAMILY DWELLING",1,"1 FAMILY DWELLING",1,2,Y,2,2,1,,6,2124A,020A,1938,,11TH,AV,,,OWNER,OWNER,,OWNER,,OWNER,,OWNER,CA,00000-0000,,,"HORIZONTAL ADDITION: 1ST FLOOR: EXTEND (E) MASTER BEDROOM  ADD A DEN. 2ND FLOOR: RELOCATE (E) LIVING ROOM & BEDROOM. BASEMENT FLOOR: ADD A BEDROOM  A FAMILY ROOM. SUB-BASEMENT FLOOR: ADD A EXERCISE ROOM. LEGALIZED (E) BEDROOM & BATHROOM IN BASEMENT FLOOR.",
#201502057610,3,2015/02/05,2015/10/23,ISSUED,9,2018/04/23,1250000,1700000,SCHOOL,,SCHOOL,,2,,4,4,3,,91,4005,7,1555,,MARIPOSA,ST,0,,"DAVID PLANT","DON DAVELLA",4155505859,"PLANT CONSTRUCTION COMPANY LP",300,NEWHALL,ST,"SAN FRANCISCO",CA,94124-0000,,,"PARTIAL REMODEL ON G/F AND 1/F OF THE K-8 SCHOOL AND INCLUDES A VOLUNTARY SEISMIC RTROFIT. THIS PROJECT MOVES AN (E) STAIR  CREATES AN OFFICE AREA. ADDS RESTROOMS  ADDS SHEAR WALLS AND CREATES THREE OPENINGS TO THE ADJACENT BUILDING",
#201502118107,8,2015/02/11,2015/10/02,ISSUED,9,2016/10/02,60000,60000,APARTMENTS,5,APARTMENTS,5,2,,3,3,3,,9,64,17,2100,,MASON,ST,0,,OWNER,,,OWNER,,OWNER,,OWNER,CA,00000-0000,,,"SOFT STORY RETROFIT PER SFBC CHAPTER 34B  2012 IEBC APPENDIX A-4  INSTALL STEEL BRACE FRAME ON GROUND FLOOR AT FRONT STORE OPENING  ADD SHEAR WALLS  ANCHOR BOLTS AND HOLD DOWNS PER PLANS.",
#201502188645,3,2015/02/18,2015/10/21,ISSUED,9,2016/10/21,300000,300000,"1 FAMILY DWELLING",1,"1 FAMILY DWELLING",1,2,Y,3,3,4,,57,954,3,2730,,VALLEJO,ST,,,DEREK,THOMPSON,4156995274,"THOMPSON SUSKIND L P",2034,UNION,ST,"SAN FRANCISCO",CA,94123-0000,,,"REPLACE WINDOWS  CEADER  REPLACE WOOD FIREPLACE WITH GAS FIRE PLACE & REMOVE CHIMNEYS THROUGHOUT. NEW WOOD DECK IN REAR YARD. REMODEL (E) STAIR WITH NEW CIRCULAR STAIR. RECONFIGURE INTERIOR SPACES & NEW PAINT & STAIN FINISHES. NEW PLUMBING FIXTURE & LIGHTING & APPLIANCE. NEW INSULATION THROUGHOUT.",
#201502208906,8,2015/02/20,2015/10/21,ISSUED,9,2016/10/21,68000,68000,APARTMENTS,12,APARTMENTS,12,2,,3,3,3,,11,1222,28,1565,,OAK,ST,0,,DANIEL,WONG,4158063163,"SINCERE CONSTRUCTION COMPANY INC",,"P.O. BOX 298",,BRISBANE,CA,94005-0000,,,"SOFT STORY RETROFIT  PER SFBC CHAPTER 34B  2012 IEBC APPENDIX A-4",
