"APPLICATION #",FORM_NUMBER,FILE_DATE,STATUS_DATE,STATUS,STATUS_CODE,EXPIRATION_DATE,"ESTIMATED COST","REVISED COST","EXISTING USE","EXISTING UNITS","PROPOSED USE","PROPOSED UNITS",PLANSETS,15_DAY_HOLD?,"EXISTING STORIES","PROPOSED STORIES","ASSESSOR STORIES","VOLUNTARY SOFT-STORY RETROFIT","NO OF PAGES",BLOCK,LOT,STREET_NUMBER,STREET_NUMBER_SFX,AVS_STREET_NAME,AVS_STREET_SFX,UNIT,UNIT_SFX,FIRST_NAME,LAST_NAME,CONTRACTORPHONE,COMPANY_NAME,STREET_NUMBER,STREET,STREET_SUFFIX,CITY,STATE,ZIP_CODE,CONTACT_NAME,CONTACT_PHONE,DESCRIPTION,
#201601227773,3,2016/01/22,2017/05/09,ISSUED,9,2018/05/09,200000,200000,"1 FAMILY DWELLING",1,"1 FAMILY DWELLING",1,2,Y,2,3,2,,6,6503,029A,4363,,24TH,ST,,,OWNER,OWNER,,OWNER,,OWNER,,OWNER,CA,00000-0000,,,"HORIZONTAL ADDITION TO 1/FL.INCLPARTIAL CONVERSION (E)NON-CONDITIONED BASEMENT/GARAGE.ADD INTO REAR YARD NEW FAMILY ROOM OFFICE&BATHROOM ON 1/FL.RENOVATE AND ENLARGE (E)KITCHEN ON 2/FL & RELOCATE (E) POWDER ROOM.",
#201601268003,3,2016/01/26,2017/05/03,ISSUED,9,2019/05/03,650000,488000,"1 FAMILY DWELLING",1,"1 FAMILY DWELLING",1,2,Y,3,3,1,,15,6639,36,365,,DAY,ST,,,OWNER,OWNER,,OWNER,,OWNER,,OWNER,CA,00000-0000,,,"NEW SEISMIC UPGRADE FOUNDATION THROUGHOUT. RENOVATE KITCHEN & BATH @ MAIN LEVEL. EXPAND UPPER LEVEL TO ADD NEW MASTER BEDROOM & BATH PLUS ADDITIONAL BATHROOM. RENOVATE GARAGE TO CONVERT PARTIAL LIVABLE SPACE. NEW COMMUNICATING STAIR BETWEEN ALL LEVELS.",
#201601288233,3,2016/01/28,2017/05/12,ISSUED,9,2018/05/12,35000,47000,APARTMENTS,47,APARTMENTS,48,2,,6,6,6,,9,280,8,930,,SUTTER,ST,,,OWNER,OWNER,,OWNER,,OWNER,,OWNER,CA,00000-0000,,,"TO COMPLY WITH COMPLAINT 201392231 - LEGALIZE 1 GROUND FLOOR DWELLING UNIT INSTALLED W/OUT A PERMIT. REPLACE/UPGRADE WALLS  PLUMBING  MECHANICAL  ELECTRICAL & SPRINKLER SYSTEMS TO LEGALIZE 1 GROUND FLOOR UNIT. MAHER NA",
#201601298323,7,2016/01/29,2017/05/12,ISSUED,9,2017/11/12,12453,12453,,,,,2,,,,0,,5,3834,1,1400,,07TH,ST,,,RICK,WEIDNER,9164547408,"WEIDNER ARCHITECTURAL SIGNAGE",5001,24TH,ST,SACRAMENTO,CA,95822-0000,,,"VINYL LETTERS",
#201601298325,3,2016/01/29,2017/05/01,ISSUED,9,2018/05/01,180000,190000,"1 FAMILY DWELLING",1,"1 FAMILY DWELLING",1,2,Y,3,3,2,,30,6406,8,962,,EDINBURGH,ST,,,TONY,LAU,4153375698,"TRAUBE CONSTRUCTION COMPANY",848,EDINBURGH,ST,"SAN FRANCISCO",CA,94112-0000,,,"3 STORY HORIZONTAL ADDITION AT REAR YARD. 3 NEW BEDROOMS. 2 NEW BATHS. KITCHEN REMODEL   NEW CONDITIONED SPACE AT 1ST FLOOR.",
#201602018449,8,2016/02/01,2017/05/25,ISSUED,9,2018/05/25,30000,40000,APARTMENTS,6,APARTMENTS,6,2,,4,4,3,,6,3568,49,31,,CAMP,ST,,,DANIEL,DALY,4157608592,"DANIEL DALY CONSTRUCTION",1727,20TH,AV,"SAN FRANCISCO",CA,94122,,,"SOFT STORY RETROFIT PER SFBC CHAPTER 34B  2012 IEBC APPENDIX A-4. N/A ORDINANCE #155-13",
#201602018449,8,2016/02/01,2017/05/25,ISSUED,9,2018/05/25,30000,40000,APARTMENTS,6,APARTMENTS,6,2,,4,4,3,,6,3568,49,37,,CAMP,ST,,,DANIEL,DALY,4157608592,"DANIEL DALY CONSTRUCTION",1727,20TH,AV,"SAN FRANCISCO",CA,94122,,,"SOFT STORY RETROFIT PER SFBC CHAPTER 34B  2012 IEBC APPENDIX A-4. N/A ORDINANCE #155-13",
#201602018471,3,2016/02/01,2017/05/25,ISSUED,9,2018/05/25,40000,50000,APARTMENTS,12,APARTMENTS,12,2,,4,4,3,,15,472,34,1355,,BAY,ST,,,"HON MING",NG,4158126741,"VECTOR CONSTRUCTION INC.",3618,ORTEGA,ST,"SAN FRANCISCO",CA,94122-0000,,,"MANDATED TIER III SEISMIC SOFT STORY UPGRADE. NEW FOUNDATIONS  & SHEAR WALLS AT (E) IST FLR. RETROFIT PER SFBC CHAPTER 34B. 2012 IEBC APPENDIX A-4. N/A FOR MAHER ORDINANCE NO. 155-13.",
#201602018478,3,2016/02/01,2017/05/25,ISSUED,9,2018/05/25,50000,80000,APARTMENTS,12,APARTMENTS,13,2,,4,4,3,,15,472,34,1355,,BAY,ST,,,"HON MING",NG,4158126741,"VECTOR CONSTRUCTION INC.",3618,ORTEGA,ST,"SAN FRANCISCO",CA,94122-0000,,,"ADDITION OF DWELLING UNITS PER ORDINANCE NO. 30.15. ADDITIONAL 1 BED/ I BATH. DWELLING UNIT ADDED WITH SHELL ENFRONTING BAY ST.  N/A FOR MAHER ORDINANCE NO. 155-13.",
#201602038772,3,2016/02/03,2017/05/24,ISSUED,9,2019/05/24,250000,500000,APARTMENTS,12,APARTMENTS,15,2,,4,4,3,,26,158,3,1445,,MASON,ST,,,"FRANCES ANN",DOHERTY,4156951494,"DOHERTY RESTORATION  INC.",,"P.O. BOX 885473",,"SAN FRANCISCO",CA,94188-0000,,,"(WITH SOFT STORY REF PA# 201602038770): ADD 3 RESIDENTIAL UNITS AT GROUND FL (PER ORD 30-15) INCLUDE NEW PARTITIONS  BEDROOMS  BATHROMS  & KITCHENS. ADD 1 NEW WINDOW ASSEMBLY AT FRONT EAST ELEVATION; ADD NEW WINDOWS AT REAR OF BLD FOR NEW UNITS. NEW RATED CORRIDOR AND STAIR. Life safety deferred",
#201602129473,4,2016/02/12,2017/05/30,ISSUED,9,2017/11/30,10000,10000,"FOOD/BEVERAGE HNDLNG",,,,2,,2,,2,,8,162,2,1031,,KEARNY,ST,,,RAID,BDEIR,4157405171,"RAYTECH ELECTRIC",220,"SAND PIPER",CT,"FOSTER  CITY",CA,94404-0000,,,"TO CHANGE THE SIZE OF SIGN  ELECTRIC  DOUBLE FACED.",
#201602129564,3,2016/02/12,2017/05/31,ISSUED,9,2017/11/30,20000,175537,APARTMENTS,11,APARTMENTS,12,2,,3,3,2,,32,144,25,1154,,KEARNY,ST,0,,"ZHAO MING",CHEN,4158166685,"I Z M C CONSTRUCTION INC",4229,"CALLAN BOULEVARD",,"DALY CITY",CA,94015-0000,,,"CONVERSION OF EXISTING ABOVE GRADE UNDER FLOOR AREA INTO AN ADDITIONAL DWELLING UNIT PER ORDINANCE 30-15. REFER TO PERMIT 2016-02-12-9556 FOR SOFT STORY WORK. REPAIR/REPLACEMENT OF (E) WINDOWS. REPAIR (E) DECK WATERPROOFING  REPAIR (E) RAIL. Sprinkler deferred.",
#201602129564,3,2016/02/12,2017/05/31,ISSUED,9,2017/11/30,20000,175537,APARTMENTS,11,APARTMENTS,12,2,,3,3,2,,32,144,25,1174,,KEARNY,ST,,,"ZHAO MING",CHEN,4158166685,"I Z M C CONSTRUCTION INC",4229,"CALLAN BOULEVARD",,"DALY CITY",CA,94015-0000,,,"CONVERSION OF EXISTING ABOVE GRADE UNDER FLOOR AREA INTO AN ADDITIONAL DWELLING UNIT PER ORDINANCE 30-15. REFER TO PERMIT 2016-02-12-9556 FOR SOFT STORY WORK. REPAIR/REPLACEMENT OF (E) WINDOWS. REPAIR (E) DECK WATERPROOFING  REPAIR (E) RAIL. Sprinkler deferred.",
#201602129567,1,2016/02/12,2017/05/02,ISSUED,9,2021/11/02,16200000,16200000,,,APARTMENTS,44,2,,,4,,,81,4591D,18,899,,"LA SALLE",AV,,,,,,,,,,,,,,,"PHASE II-A BUILDING B. ERECT 4 STORIES OF 44 RESIDENTIAL UNITS",
#201602169672,3,2016/02/16,2017/05/05,ISSUED,9,2019/05/05,200000,301500,APARTMENTS,9,APARTMENTS,11,2,,4,4,3,,17,1282,24,275,,GRATTAN,ST,,,MATTHEW,BURNS,4155958611,"SANDBANK CONSTRUCTION  INC",1127,"GRANT AVE #3",ST,NOVATO,CA,94945-0000,,,"ADD UNITS PER ORD. 30-15. CONVERT (E) GARAGE SPACE TO NEW DWELLING UNITS WITHIN (E) ENVELOPE  NEW KITCHEN  BATHS  ENTRY DOORS. NEW WINDOWS VISIBLE FROM STREET. NO STRUCTURAL-UNDER SEPERATE PERMIT# 2016-0126-8006. SPRINKLER AND FIRE ALARM UNDER SEPERATE PERMIT. ",
#201602240383,3,2016/02/24,2017/05/26,ISSUED,9,2018/05/26,20000,83000,APARTMENTS,14,APARTMENTS,14,2,,3,3,2,,6,1182,10,1362,,GROVE,ST,,,"RONNY EUGENE",GIL,6509927800,"GIL CONSTRUCTION & ASSOC  INC",,"P.O.BOX 597",,MILLBRAE,CA,94030-0000,,,"SOFT STORY RETROFIT SFBC CHAPTER 34B ENGINEERING CRITERIA 2012 IEBC APPENDIX A-4. MAHER N/A",
#201602240383,3,2016/02/24,2017/05/26,ISSUED,9,2018/05/26,20000,83000,APARTMENTS,14,APARTMENTS,14,2,,3,3,2,,6,1182,10,1364,,GROVE,ST,0,,"RONNY EUGENE",GIL,6509927800,"GIL CONSTRUCTION & ASSOC  INC",,"P.O.BOX 597",,MILLBRAE,CA,94030-0000,,,"SOFT STORY RETROFIT SFBC CHAPTER 34B ENGINEERING CRITERIA 2012 IEBC APPENDIX A-4. MAHER N/A",
#201602290699,3,2016/02/29,2017/05/04,ISSUED,9,2018/05/04,15000,46000,"RETAIL SALES",33,"FOOD/BEVERAGE HNDLNG",33,2,,4,4,4,,19,3562,1,2300,,MARKET,ST,,,ANDREW,RUSH,4152007811,"RUSH CONTRACTORS",1671,DOLORES,ST,"SAN FRANCISCO",CA,94110-0000,,,"EXTEND (E) RESTAURANT TO ADJACENT FORMER"" CHECK CASHING"" STORE  CHANGE LAYOUT OF PARTIAL NON STRUCTURAL WALL. CHANGE OF OCCUPANCY FROM B TO A-2. ** MAHER: N/A **",
#201603242991,3,2016/03/24,2017/05/26,ISSUED,9,2018/05/26,150000,150000,APARTMENTS,28,APARTMENTS,31,2,,5,5,4,,10,547,7,2400,,"VAN NESS",AV,,,OWNER,OWNER,,OWNER,,OWNER,,OWNER,CA,00000-0000,,,"PROVIDE 3 NEW RESIDENTIAL UNITS AT GROUND FLOOR WITH SOFT STORY UPGRADE PROGRAM APP# 2016-0304-1260 PER ORD. 30-15. UNDER SEPERATE PERMIT: MECH  ELEC  PLUMB  FIR SPRINKLER  TITLE 24",
#201603303454,3,2016/03/30,2017/05/10,ISSUED,9,2018/05/10,110000,120000,APARTMENTS,10,APARTMENTS,12,2,,3,3,2,,19,2630,007A,1135,,STANYAN,ST,,,JOE,MANNION,4154716005,"JOSEPH MANNION CONSTRUCTION",,"P.O.BOX 640717",,"SAN FRANCISCO",CA,94164-0000,,,"CONVERT (E) GARAGE SPACE TO 2 EFFICIENCY APARTMENT UNITS. REMOVE (E) OVERHEAD GARAGE DOORS AND REPLACE WITH NEW WALL THAT APPEARS TO BE VINTAGE  OPERABLE CARRIAGE DOORS. ADD ONE STREET TREE. REMOVE CURB CUT  REPLACE WITH NEW CURB.  PREVIOUS SEISMIC PA #2014-0425-4252.",
#201604114406,8,2016/04/11,2017/05/02,ISSUED,9,2018/05/02,200000,200000,"FOOD/BEVERAGE HNDLNG",0,"FOOD/BEVERAGE HNDLNG",0,2,Y,2,2,0,,46,3787,22,25,,LUSK,ST,,,STEVEN,WERNEY,4157641977,"TEUTONIC CONSTRUCTION",850,SHOTWELL,ST,"SAN FRANCISCO",CA,94110-0000,,,"IMPROVEMENTS TO ROOF LEVEL TO EXTEND 1ST FLOOR RESTAURANT TO PROPOSED ROOF DECK DINING AREA  INCLUDES SHADE STRUCTURE  LIGHTING AND WINDSCREEN; MAHER N/A",
#201604124615,8,2016/04/12,2017/05/03,ISSUED,9,2018/05/03,80000,80000,"RETAIL SALES",0,"RETAIL SALES",0,2,,2,2,2,,33,25,12,799,,BEACH,ST,,,DUANE,BENDIXEN,5104308404,"ERIC F ANDERSON INC",,"PO BOX 2076",*,"SAN LEANDRO",CA,94577,,,"RENOVATION OF AN EXTG RETAIL BLDG AND FACADE ALTERATION INCLUDING: REMOVAL AND REPLACEMENT OF METAL MANSARD ROOF WITH COMPOSITE PANEL PARAPET. NEW METAL AWNINGS  REPLACEMENT OF WINDOWS  ENCLOSING EXTERIOR ALCOVE  REOPEN OLD OPENINGS FOR NEW GLAZING AND ENTRY.  maher ord 155-13 na",
#201604134689,8,2016/04/13,2017/05/08,ISSUED,9,2018/05/08,10000,50000,APARTMENTS,3,APARTMENTS,3,2,,2,2,2,,13,3560,26,2153,,15TH,ST,0,,OWNER,OWNER,,OWNER,,OWNER,,OWNER,CA,00000-0000,,,"REMOVE (E) WINDOWS AND SIDING. INSTALL NEW WINDOWS RIM AND SIDING  PROVIDE NEW EGREES DOOR AND LANDING. PROVIDE NEW GARAGE EGRESS PATH. NO MEP WORK",
#201604154845,3,2016/04/15,2017/05/05,ISSUED,9,2019/05/05,320000,320000,"1 FAMILY DWELLING",1,"2 FAMILY DWELLING",2,2,Y,1,3,1,,13,4102,7,538,,MISSISSIPPI,ST,,,OWNER,OWNER,,OWNER,,OWNER,,OWNER,CA,00000-0000,,,"ADD 1-STORY REAR ADDITION UNDER (E) PORCH FOR 2ND UNIT. ADD STAIR AND CONVERT (E) ATTIC TO BEDROOM/BATH WITH BALCONY.",
#201604154912,3,2016/04/15,2017/05/23,ISSUED,9,2018/05/23,50000,72000,"1 FAMILY DWELLING",2,"2 FAMILY DWELLING",3,2,Y,3,3,2,,16,3561,23,3646,,16TH,ST,,,"FINNEGAN CONSTRUCTION CO INC.",,4157311991,"FINNEGAN CONSTRUCTION CO INC.",,"P.O.BOX 640231",,"SAN FRANCISCO",CA,94164-0000,,,"TO COMPLY W/ NOV 201115141: BRING (E) NON COMPLIANT 3RD UNIT INTO COMPLIANCE. CORRECT CODE VIOLATIONS & INSTALLATION OF NEW FURNANCE  NEW VENTILATION  REMODEL THE KITCHEN AND BATHROOM AND ADDING LARGER WINDOWS. 5 SF WILL BE ADDED FROM INFILL TO STRAIGHTEN THE WALL OF UTILITY ROOM. PER ORD 43-14",
#201604185029,3,2016/04/18,2017/05/17,ISSUED,9,2017/11/17,20000,20000,"1 FAMILY DWELLING",1,"1 FAMILY DWELLING",1,2,Y,3,3,2,,31,2949A,40,107,,MARIETTA,DR,,,OWNER,OWNER,,OWNER,,OWNER,,OWNER,CA,00000-0000,,,"EXTERIOR RENOVATION OF SFD. ADD 2 REAR DECKS ON TWO LEVELS. MODIFY WINDOWS ON ALL LEVELS  ADD SKYLIGHTS  REPAIR STUCCO. INTERIOR WORK UNDER SEPARATE PERMIT. REVISION TO PA# 2015/11/24/3483.",
#201604185042,3,2016/04/18,2017/05/10,ISSUED,9,2019/05/10,325800,325800,"1 FAMILY DWELLING",1,"1 FAMILY DWELLING",1,2,Y,2,2,1,,5,5525,17,80,,NORWICH,ST,,,OWNER,OWNER,,OWNER,,OWNER,,OWNER,CA,00000-0000,,,"COMPLETE RENOVATION TO (E) RESIDENCE. RAISE STRUCTURE 12"" & EXCAVATE DOWN 18"" (APPROX). PROVIDE (N) 2-BEDROOM  2-BATH  1-KITCHEN  LIVING & DINING. (N) 2-STORY REAR YARD ADDITION W/ SMALL ROOF DECK.",
#201604205247,8,2016/04/20,2017/05/24,ISSUED,9,2018/05/24,65000,275000,"1 FAMILY DWELLING",1,"2 FAMILY DWELLING",2,2,,3,3,1,,20,3619,74,57,,CHATTANOOGA,ST,,,"ROBERT THOMAS",NOELKE,4158262981,"PRAGUE PROPERTY MANAGEMENT INC",1019,"HOWARD STREET",,"SAN FRANCISCO",CA,94103-0000,,,"ADDITION OF A NEW UNIT WITHIN THE EXISTING ENVELOPE OF THE BLDG CONSISTING  of 1st and 2nd floor only. no structural work.",
#201604275842,8,2016/04/27,2017/05/22,ISSUED,9,2017/11/22,1000,9000,"1 FAMILY DWELLING",1,"1 FAMILY DWELLING",1,2,,3,3,2,,1,1417,003A,227,,16TH,AV,,,OWNER,OWNER,,OWNER,,OWNER,,OWNER,CA,00000-0000,,,"CURB CUT TO ACCESS DRIVEWAY",
#201604275870,8,2016/04/27,2017/05/19,ISSUED,9,2017/11/19,7800,7800,"RECREATION BLDG",,"RECREATION BLDG",,2,,1,1,1,,2,2094,13,3223,,ORTEGA,ST,,,STANLEY,CHAN,4156683398,"VALUE FIRE PROTECTION INC",1260,EGBERT,AV,"SAN FRANCISCO",CA,94124-0000,,,"INSTALL 2 NEW SPRINKLER FOR NEW REAR GROUND WATER PUMP STATION. IN CHEMICAL ROOM (WATER FILTRATION). SFPUC PROJECT",
#201604285997,3,2016/04/28,2017/05/02,ISSUED,9,2018/05/02,165000,165000,"2 FAMILY DWELLING",2,"2 FAMILY DWELLING",2,2,Y,3,3,2,,54,5526,26,3253,,HARRISON,ST,,,RONALD,PAZ,4155591518,"PAZ CONSTRUCTION MANAGEMENT SERVICES",463,"EL RIO",,DANVILLE,CA,94526-0000,,,"FOUNDATION REPLACEMENT & RESTRUCTURING OF GARAGE FRAMING TO ELMINATE CENTER POSTS. ADDITION OF 2 BEDROOM  1 BATH @ 1ST FL & STAIRS TO 2ND. NEW ROOF DECK & STAIRS TO 3RD FL. MINOR INTERIOR REMODELING  WIDEN GARAGE DOOR & DRIVEWAY  ROOF DECK. INFILL UNDER REAR DECK",
#201604285997,3,2016/04/28,2017/05/02,ISSUED,9,2018/05/02,165000,165000,"2 FAMILY DWELLING",2,"2 FAMILY DWELLING",2,2,Y,3,3,2,,54,5526,26,3255,,HARRISON,ST,,,RONALD,PAZ,4155591518,"PAZ CONSTRUCTION MANAGEMENT SERVICES",463,"EL RIO",,DANVILLE,CA,94526-0000,,,"FOUNDATION REPLACEMENT & RESTRUCTURING OF GARAGE FRAMING TO ELMINATE CENTER POSTS. ADDITION OF 2 BEDROOM  1 BATH @ 1ST FL & STAIRS TO 2ND. NEW ROOF DECK & STAIRS TO 3RD FL. MINOR INTERIOR REMODELING  WIDEN GARAGE DOOR & DRIVEWAY  ROOF DECK. INFILL UNDER REAR DECK",
#201604296147,8,2016/04/29,2017/05/19,ISSUED,9,2018/05/19,167200,167200,"PUBLIC ASSMBLY OTHER",0,"PUBLIC ASSMBLY OTHER",0,2,,2,2,0,,38,6237,12,50,,RAYMOND,AV,,,DOREE,FRIEDMAN,4155127677,"D.F.P.F CORP DBA FINE LINE CONSTRUCTION",42,DORE,ST,"SAN FRANCISCO",CA,94103-0000,,,"PROVIDE LIFT FOR ADA ACCESS TO 2ND FLOOR. RENOVATE 2 TOILET ROOMS FOR ACCESSIBILITLY. RELATED IMPROVEMENTS TO AFFECTED ROOMS. EXTERIOR IMPROVEMENTS (MINOR) PATH OF TRAVEL",
#201604296147,8,2016/04/29,2017/05/19,ISSUED,9,2018/05/19,167200,167200,"PUBLIC ASSMBLY OTHER",0,"PUBLIC ASSMBLY OTHER",0,2,,2,2,0,,38,6237,13,50,,RAYMOND,AV,,,DOREE,FRIEDMAN,4155127677,"D.F.P.F CORP DBA FINE LINE CONSTRUCTION",42,DORE,ST,"SAN FRANCISCO",CA,94103-0000,,,"PROVIDE LIFT FOR ADA ACCESS TO 2ND FLOOR. RENOVATE 2 TOILET ROOMS FOR ACCESSIBILITLY. RELATED IMPROVEMENTS TO AFFECTED ROOMS. EXTERIOR IMPROVEMENTS (MINOR) PATH OF TRAVEL",
#201604296147,8,2016/04/29,2017/05/19,ISSUED,9,2018/05/19,167200,167200,"PUBLIC ASSMBLY OTHER",0,"PUBLIC ASSMBLY OTHER",0,2,,2,2,2,,38,6237,9,50,,RAYMOND,AV,,,DOREE,FRIEDMAN,4155127677,"D.F.P.F CORP DBA FINE LINE CONSTRUCTION",42,DORE,ST,"SAN FRANCISCO",CA,94103-0000,,,"PROVIDE LIFT FOR ADA ACCESS TO 2ND FLOOR. RENOVATE 2 TOILET ROOMS FOR ACCESSIBILITLY. RELATED IMPROVEMENTS TO AFFECTED ROOMS. EXTERIOR IMPROVEMENTS (MINOR) PATH OF TRAVEL",
#201604296147,8,2016/04/29,2017/05/19,ISSUED,9,2018/05/19,167200,167200,"PUBLIC ASSMBLY OTHER",0,"PUBLIC ASSMBLY OTHER",0,2,,2,2,2,,38,6237,10,50,,RAYMOND,AV,,,DOREE,FRIEDMAN,4155127677,"D.F.P.F CORP DBA FINE LINE CONSTRUCTION",42,DORE,ST,"SAN FRANCISCO",CA,94103-0000,,,"PROVIDE LIFT FOR ADA ACCESS TO 2ND FLOOR. RENOVATE 2 TOILET ROOMS FOR ACCESSIBILITLY. RELATED IMPROVEMENTS TO AFFECTED ROOMS. EXTERIOR IMPROVEMENTS (MINOR) PATH OF TRAVEL",
#201604296147,8,2016/04/29,2017/05/19,ISSUED,9,2018/05/19,167200,167200,"PUBLIC ASSMBLY OTHER",0,"PUBLIC ASSMBLY OTHER",0,2,,2,2,2,,38,6237,11,50,,RAYMOND,AV,,,DOREE,FRIEDMAN,4155127677,"D.F.P.F CORP DBA FINE LINE CONSTRUCTION",42,DORE,ST,"SAN FRANCISCO",CA,94103-0000,,,"PROVIDE LIFT FOR ADA ACCESS TO 2ND FLOOR. RENOVATE 2 TOILET ROOMS FOR ACCESSIBILITLY. RELATED IMPROVEMENTS TO AFFECTED ROOMS. EXTERIOR IMPROVEMENTS (MINOR) PATH OF TRAVEL",
#201605026265,3,2016/05/02,2017/05/04,ISSUED,9,2018/05/04,40000,40000,APARTMENTS,9,APARTMENTS,9,2,,3,3,3,,10,521,15,2810,,GOUGH,ST,,,OWNER,OWNER,,OWNER,,OWNER,,OWNER,CA,00000-0000,,,"SOFT STORY RETROFIT PER SFBC CHAPTER 34B. ENGINEERING CRITERIA 2012 IEBC APPENDIX A-4.",
#201605036425,3,2016/05/03,2017/05/02,ISSUED,9,2019/05/02,450000,500000,"2 FAMILY DWELLING",2,"2 FAMILY DWELLING",2,2,Y,2,3,1,,12,6615,37,111,A,28TH,ST,,,JEFF,KING,4152215012,"JEFF KING AND COMPANY INC",251,BALBOA,ST,"SAN FRANCISCO",CA,94118-3904,,,"A RESIDENTIAL ADDITION  3RD STORY ADDITION WITH NEW INTERIOR STAIR  STRUCTURAL FOUNDATION UPGRADES. EXTERIOR WALL CLADDING UPDATES & GLAZING CHANGES  PARTIAL RE-MODEL OF 1ST FL INTERIOR. N/A FOR MAHER ORDINANCE NO.155-13.",
#201605036425,3,2016/05/03,2017/05/02,ISSUED,9,2019/05/02,450000,500000,"2 FAMILY DWELLING",2,"2 FAMILY DWELLING",2,2,Y,2,3,1,,12,6615,37,111,,28TH,ST,,,JEFF,KING,4152215012,"JEFF KING AND COMPANY INC",251,BALBOA,ST,"SAN FRANCISCO",CA,94118-3904,,,"A RESIDENTIAL ADDITION  3RD STORY ADDITION WITH NEW INTERIOR STAIR  STRUCTURAL FOUNDATION UPGRADES. EXTERIOR WALL CLADDING UPDATES & GLAZING CHANGES  PARTIAL RE-MODEL OF 1ST FL INTERIOR. N/A FOR MAHER ORDINANCE NO.155-13.",
#201605066747,3,2016/05/06,2017/05/15,ISSUED,9,2017/11/15,10000,10000,"1 FAMILY DWELLING",1,"1 FAMILY DWELLING",1,2,Y,2,2,2,,10,6616,18,58,,VALLEY,ST,,,OWNER,OWNER,,OWNER,,OWNER,,OWNER,CA,00000-0000,,,"NEW ROOF COVER OVER EXISTING DECK AT REAR. PARTIALLY ENCLOSE DECK. TO COMPLY W/ NOV 201611961.",
#201605066760,3,2016/05/06,2017/05/31,ISSUED,9,2019/05/31,275340,335700,"2 FAMILY DWELLING",2,"2 FAMILY DWELLING",2,2,Y,2,3,2,,24,4206,7,1142,,ALABAMA,ST,,,MICHAEL,BRADFORD,4156950861,"BRADFORD CONSTRUCTION",835,CORTLAND,AV,"SAN FRANCISCO",CA,94110-0000,,,"HORIZONTAL EXPANSION & INTERIOR RENOVATION @ ALL 3 FLOORS W/ (N) PLUMBING  ELECTRICAL & MECHANICAL WORK. 4 TOTAL BEDROOMS  4 TOTAL BATHROOMS  2 EACH PER CONDO.",
#201605066760,3,2016/05/06,2017/05/31,ISSUED,9,2019/05/31,275340,335700,"2 FAMILY DWELLING",2,"2 FAMILY DWELLING",2,2,Y,2,3,2,,24,4206,7,1144,,ALABAMA,ST,,,MICHAEL,BRADFORD,4156950861,"BRADFORD CONSTRUCTION",835,CORTLAND,AV,"SAN FRANCISCO",CA,94110-0000,,,"HORIZONTAL EXPANSION & INTERIOR RENOVATION @ ALL 3 FLOORS W/ (N) PLUMBING  ELECTRICAL & MECHANICAL WORK. 4 TOTAL BEDROOMS  4 TOTAL BATHROOMS  2 EACH PER CONDO.",
#201605096943,3,2016/05/09,2017/05/02,ISSUED,9,2017/09/02,1,1,OFFICE,0,OFFICE,0,2,,2,2,2,,6,3778,046A,739,,BRYANT,ST,,,,,,,,,,,,,,,"NO WORK TO BE COMPLETED. OFFICE TO OFFICE ESTABLISHING A NEW MCD LOCATION - DELIVERY ONLY. ** MAHER: N/A **",
#201605107044,3,2016/05/10,2017/05/31,ISSUED,9,2017/11/30,11200,20000,"VACANT LOT",,"RETAIL SALES",85,2,,,6,1,,10,3911,1,1,,"HENRY ADAMS",ST,,,OWNER,OWNER,,OWNER,,OWNER,,OWNER,CA,00000-0000,,,"(NORTH BLDG) CONSTRUCTION OF A STORE FRONT ""TO-GO"" WINDOW ONLY  FOR A FUTURE FULLY ACCESSIBLE RESTAURANT IN A GROUND FLOOR COMMERCIAL SPACE (TYPE 1A) IN A MIXED USE RESIDENTIAL/COMMERCIAL BUILDING. ** MAHER: N/A **",
#201605137413,3,2016/05/13,2017/05/30,ISSUED,9,2018/05/30,65000,162400,APARTMENTS,8,APARTMENTS,8,2,,3,3,3,,9,222,24,1148,,TAYLOR,ST,,,JOHN,O'DONOVAN,4159261542,"JOHN O'DONOVAN",526,"NATOMA ST #B",,"SAN FRANCISCO",CA,94103-0000,,,"SOFT STORY RETROFI TO COMPLY W/ SFBC CHAPTER 34B USING IEBC A4",
#201605137413,3,2016/05/13,2017/05/30,ISSUED,9,2018/05/30,65000,162400,APARTMENTS,8,APARTMENTS,8,2,,3,3,3,,9,222,24,1160,,TAYLOR,ST,,,JOHN,O'DONOVAN,4159261542,"JOHN O'DONOVAN",526,"NATOMA ST #B",,"SAN FRANCISCO",CA,94103-0000,,,"SOFT STORY RETROFI TO COMPLY W/ SFBC CHAPTER 34B USING IEBC A4",
#201605137415,3,2016/05/13,2017/05/30,ISSUED,9,2018/05/30,20000,81200,APARTMENTS,8,APARTMENTS,8,2,,3,3,3,,13,222,24,1148,,TAYLOR,ST,,,JOHN,O'DONOVAN,4159261542,"JOHN O'DONOVAN",526,"NATOMA ST #B",,"SAN FRANCISCO",CA,94103-0000,,,"SOFT SOTRY RETROFIT TO COMPLY W/ SFBC CHAP 34B USING IEBC A4. ADA UPGRADES TO RETAIL SPACES ONLY",
