"APPLICATION #",FORM_NUMBER,FILE_DATE,STATUS_DATE,STATUS,STATUS_CODE,EXPIRATION_DATE,"ESTIMATED COST","REVISED COST","EXISTING USE","EXISTING UNITS","PROPOSED USE","PROPOSED UNITS",PLANSETS,15_DAY_HOLD?,"EXISTING STORIES","PROPOSED STORIES","ASSESSOR STORIES","VOLUNTARY SOFT-STORY RETROFIT","NO OF PAGES",BLOCK,LOT,STREET_NUMBER,STREET_NUMBER_SFX,AVS_STREET_NAME,AVS_STREET_SFX,UNIT,UNIT_SFX,FIRST_NAME,LAST_NAME,CONTRACTORPHONE,COMPANY_NAME,STREET_NUMBER,STREET,STREET_SUFFIX,CITY,STATE,ZIP_CODE,CONTACT_NAME,CONTACT_PHONE,DESCRIPTION,
#201503039771,3,2015/03/03,2016/08/17,ISSUED,9,2017/08/17,190000,286936,"1 FAMILY DWELLING",1,"1 FAMILY DWELLING",1,2,Y,2,2,1,,36,6631,43,409,,29TH,ST,,,,,,,,,,,,,,,"ALTERRATION & REAR ADDITION TO (E) SINGLE FAMILY HOME. EXTEND 1ST & 2ND LEVELS TO ADD NEW LIVING SPACES & MASTER SUITE AREAS. NEW DECK & STAIR TO GRADE. NEW LANDSCAPING REAR YARD. NEW INTERIOR STAIR & KITCHEN & BATH REMODEL SECOND FLR.",
#201503090303,3,2015/03/09,2016/08/19,ISSUED,9,2017/02/19,7000,63000,"1 FAMILY DWELLING",1,"2 FAMILY DWELLING",2,2,,2,2,1,,6,2318,5,2221,,31ST,AV,,,JAVIER,MARISCAL,4158302838,"B POWER CONSTRUCTION CORP",301,GIRARD,ST,"SAN FRANCISCO",CA,94134-0000,,,"LEGALIZE IN-LAW UNIT AS PER ORDINANCE 43-14. 2 NEW BEDROOMS  1 NEW KITCHEN & 1 NEW BATH.",
#201503120625,8,2015/03/12,2016/08/12,ISSUED,9,2017/08/12,120000,130000,"1 FAMILY DWELLING",1,"1 FAMILY DWELLING",1,2,,3,3,3,,31,662,22,1988,,BUSH,ST,,,,,,,,,,,,,,,"INTERIOR RENOVATION OF BOTTOM FLOOR; CONVERT (E) FAMILY ROOM AND STORAGE IN GROUND FLOOR INTO A PARKING GARAGE  MEDIA ROOM & BATHROOM. ALSO REPLACEMENT OF TWO EXTERIOR STAIRS.",
#201503191386,3,2015/03/19,2016/08/03,ISSUED,9,2017/08/03,19025,55000,"2 FAMILY DWELLING",2,APARTMENTS,3,2,,3,3,2,,4,1675,16,842,A,33RD,AV,,,NATHAN,COLE,4155245518,"NATHAN COLE CONSTRUCTION",4235,CABRILLO,ST,"SAN FRANCISCO",CA,94121-0000,,,"TO COMPLY WITH NOV #201470021 - LEGALIZE IN-LAW UNIT ST GROUND FLOOR AT REAR OF GARAGE AREA per Ordinance 43-14. FIRE SPRINKLER UNDER SEPARATE PERMIT.",
#201504012492,3,2015/04/01,2016/08/25,ISSUED,9,2016/12/25,1,1,"RETAIL SALES",0,"FOOD/BEVERAGE HNDLNG",0,2,,1,1,1,,2,3518,1,1309,,HOWARD,ST,,,,,,,,,,,,,,,"CHANGE OF USE  ADD B  600SQ.FT. DINING. NO PHYSICAL WORK PER APPLICATION  WORK COMPLETED PER PA#201403271810  RESTAURANT CLASSIFICATION IN PLANNING ONLY. ** MAHER: COMPLIANCE WITH ORDINANCE# 155-13 NOT REQUIRED **",
#201504062845,3,2015/04/06,2016/08/03,ISSUED,9,2017/08/03,71618,137016,"1 FAMILY DWELLING",1,"2 FAMILY DWELLING",2,2,,2,2,1,,32,3563,015B,3938,,17TH,ST,,,OWNER,OWNER,,OWNER,,OWNER,,OWNER,CA,00000-0000,,,"ADD 2ND UNIT AT G/F. EXCAVATE 2"" TO 5'6 FOR HEADROOM. REPLACE 126 LIN FT OF FOUNDATIONS. ADD PLYWOOD AND HOLDOWN WALLS AT NEW UNIT. ADD KITCHEN  BATH  LIVING & SLEEPING ALCOVE IN UNIT.ADD STORAGE DOG WASH/LAUNDRY FOR UPSTAIRS UNIT.ADD SUNKEN PATIO AT REAR YARD.MAINTAIN HALL TO YARD. GEN MEP UPGRADES",
#201504072978,3,2015/04/07,2016/08/01,ISSUED,9,2018/08/01,200000,475000,"2 FAMILY DWELLING",2,"2 FAMILY DWELLING",2,2,Y,3,4,2,,23,933,4,3039,,BAKER,ST,,,OWNER,OWNER,,OWNER,,OWNER,,OWNER,CA,00000-0000,,,"4-STORY ADDITION  REAR ADDITION  SIDE ADDITION  INTERIOR REMODEL INCLUDING KITCHEN & BATH. GARAGE DOOR WIDENED TO 10'-0"" WIDE & DRIVEWAY SLOPE LOWERED FOR (N) LOWER 1ST FLOOR. FULLY SPRINKLED W/ REMODEL UNDER SEPARATE PERMIT.",
#201504072978,3,2015/04/07,2016/08/01,ISSUED,9,2018/08/01,200000,475000,"2 FAMILY DWELLING",2,"2 FAMILY DWELLING",2,2,Y,3,4,2,,23,933,4,3041,,BAKER,ST,,,OWNER,OWNER,,OWNER,,OWNER,,OWNER,CA,00000-0000,,,"4-STORY ADDITION  REAR ADDITION  SIDE ADDITION  INTERIOR REMODEL INCLUDING KITCHEN & BATH. GARAGE DOOR WIDENED TO 10'-0"" WIDE & DRIVEWAY SLOPE LOWERED FOR (N) LOWER 1ST FLOOR. FULLY SPRINKLED W/ REMODEL UNDER SEPARATE PERMIT.",
#201504083059,3,2015/04/08,2016/08/05,ISSUED,9,2018/08/05,200000,526000,"1 FAMILY DWELLING",1,"1 FAMILY DWELLING",1,2,Y,1,2,1,,17,0460A,10,1650,,BAY,ST,,,,,,,,,,,,,,,"ADD NEW STORY TO (E) SINGLE FAMILY RESIDENCE  INCLUDING BEDROOM  BATHROOM  LIVING AREA  + ROOF DECK. N/A FOR MAHER ORDINANCE.",
#201504093239,6,2015/04/09,2016/08/11,ISSUED,9,2017/02/11,10000,10000,"AUTO REPAIRS",0,,,0,,1,,,,0,836,12,24,,FRANKLIN,ST,,,HAMID,ALAGHEMAND,4159220200,"AREA DEVELOPMENT CO.",1256,HOWARD,ST,"SAN FRANCISCO",CA,94103-0000,,,"TO DEMOLISH 1 STORY AUTO BODY BUILDING.",
#201504143529,8,2015/04/14,2016/08/23,ISSUED,9,2017/08/23,80000,109600,APARTMENTS,14,APARTMENTS,14,2,,4,4,3,,9,1516,48,501,,28TH,AV,,,MICHAEL,KWONG,4156800239,"KWONG ASSOCIATES",1220,HOWARD,ST,"SAN FRANCISCO",CA,94103-0000,,,"COMPLY WITH SF SEISMIC RETROFIT PROGRAM - SOFT STORY CHAPTER 34B  2012 IEBC APPENDIX  A-4. INSTALL NEW PLYWOOD SHEARWALL  INSTALL 2 NOC STEEL FRAME  INSTALL N FOUNDATION UNDER STELL FRAME.",
#201504204095,3,2015/04/20,2016/08/31,ISSUED,9,2018/08/31,380000,380000,"2 FAMILY DWELLING",2,"2 FAMILY DWELLING",2,2,Y,3,4,2,,16,1575,23,654,,33RD,AV,,,,,,,,,,,,,,,"HORIZONTAL & VERTICAL ADDITION  INTERIOR REMODEL. ADD 2 BED & 2 BATH @ GROUND FLOOR  NEW SPIRAL STAIR  NEW BATH @ 2ND FLOOR  NEW BATH @ 3RD FLOOR  NEW 4TH FLOOR ADDITION OF 2 BED  BATH  FAMILY ROOM  OFFICE & NEW ROOF DECKS.",
#201505015173,8,2015/05/01,2016/08/02,ISSUED,9,2017/08/02,30000,45000,APARTMENTS,6,APARTMENTS,6,2,,4,4,3,,4,1529,3,435,,15TH,AV,0,,"JOHNNY S",LEI,4158161813,"L & G CONSTRUCTION",1742,"21ST AVE",,"SAN FRANCISCO",CA,94122-0000,,,"SOFT STORY RETROFIT PER SFBC CHAPTER 34B  2012 IEBC APPENDIX A-4",
#201505075644,8,2015/05/07,2016/08/29,ISSUED,9,2016/12/29,1,1000,"1 FAMILY DWELLING",1,"2 FAMILY DWELLING",2,2,,2,2,2,,1,1679,18,858,,37TH,AV,,,JOHN,LUPO,9253628300,"KITCHEN EXPERTS OF CA INC.",7055,COMMERCE,CR,PLEASANTON,CA,94588-0000,,,"REVISE LOWER LEVEL LAYOUT REF PA 2014 0807 3298 -",
#201505227051,1,2015/05/22,2016/08/10,ISSUED,9,2020/05/10,4750000,4750000,,,APARTMENTS,3,2,,,4,0,,33,105,65,115,,"TELEGRAPH HILL",BL,,,"RENE GROSS KAERSKOV","KEVIN JAY RUSSELL",7079682900,"CENTRIC BUILDING INC.",1230,SPRING,ST,"ST HELENA",CA,94574-0000,,,"TO ERECT 3 STORIES  2 BASEMENTS  TYPE I/V B   3 UNITS RESIDENTIAL BUILDING.",
#201505277247,3,2015/05/27,2016/08/25,ISSUED,9,2017/09/02,80000,320000,"1 FAMILY DWELLING",1,"1 FAMILY DWELLING",1,2,Y,1,2,1,,37,2131A,12,79,,CRAGMONT,AV,,,,,,,,,,,,,,,"HOR. ADDTN 2/F VERT.ADDTN. A VOLUN. SEISMIC SAFETY UPGRADE  SHEAR WALL & FOUNDATIONS  REPLACE EXISTING FIREPLACE  (N) RADIANT HEAT SYSTEM  ELECTRICAL UPGRADE  ELIMINATE (1) POWDER ROOM. (N) GARAGE DOOR  (N) WINDOWS  (N) RETAINING WALL. 2ND FLR VERTICAL ADDITION TO INCLUDE 3 BEDROOM & 2 BATHROOMS.",
#201505297566,2,2015/05/29,2016/08/15,ISSUED,9,2018/09/02,500000,1600000,,,APARTMENTS,3,2,,,4,2,,20,3654,40,3902,,24TH,ST,,,OWNER,,,OWNER,,OWNER,,OWNER,CA,00000-0000,,,"CONSTRUCT 4-STORY  1 BASEMENT TYPE 3 OVER 1-A WITH 3 RESIDENTIAL UNITS & COMMERCIAL BUILDING.",
#201506027875,3,2015/06/02,2016/08/05,ISSUED,9,2018/08/05,500000,500000,"TOURIST HOTEL/MOTEL",185,"TOURIST HOTEL/MOTEL",185,2,Y,5,5,5,,65,715,9,1050,,"VAN NESS",AV,,,OWNER,OWNER,,OWNER,,OWNER,,OWNER,CA,00000-0000,,,"NEW STAIR WITHIN (E) LIGHT COURT. RELOACTION OF GUEST ROOM AND ADDITION OF FITNESS  MEETING ROOM  PUBLIC RESTROOM AND EXIT CORRIDOR. FIRE UNDER SEP PERMIT. STEEL STAIR DETAILS UNDER SEP PERMIT & COST. N/A FOR MAHER ORDINANCE NO.155-13.",
#201506048064,3,2015/06/04,2016/08/19,ISSUED,9,2017/02/19,15000,20000,"1 FAMILY DWELLING",1,"1 FAMILY DWELLING",1,2,,2,2,1,,9,4099,011A,528,,CONNECTICUT,ST,,,ANTHONY,DIODATI,4153346750,"J & T DIODATI CONSTRUCTION",524,PRIMROSE,AV,BURLINGAME,CA,94010-0000,,,"EXTG GARAGE ALTERATION AND NEW  GARAGE DOOR RELOCATION.",
#201506239660,8,2015/06/23,2016/08/12,ISSUED,9,2016/12/12,3000,3000,SCHOOL,1,SCHOOL,1,2,,3,3,0,,1,0445A,47,3741,,BUCHANAN,ST,0,,"BRAD D.",DORAN,4153100467,"DORAN CONSTRUCTION & DESIGN",,"P.O. BOX 460755",,"SAN FRANCISCO",CA,94146-0000,,,"REPAIR EXISTING STEEL GUARDRAIL AT REAR ROOF DECK. ADD NEW STEEL BARS TO BRING GUAURDRAIL INTO CODE COMPLIANCE. REPLACE ROTTED DECKING MATERIAL OF 1/F roof deck IN KIND. ref. PA#201307303149 & 201403181047. N/A FOR MAHER",
#201506239716,8,2015/06/23,2016/08/15,ISSUED,9,2017/08/15,50000,50000,APARTMENTS,12,APARTMENTS,12,2,,3,3,3,,5,837,2,23,,FRANKLIN,ST,,,"FRANCES ANN",DOHERTY,4156951494,"DOHERTY RESTORATION  INC.",,"P.O. BOX 885473",,"SAN FRANCISCO",CA,94188-0000,,,"MANDATORY SEISMIC STRENGTHENING PER SFBC ORDINANCE 66-13 ADDING NEW PLYWOOD SHEAR WALLS AND NEW CONC FOUNDATIONS AT GR FL",
#201506259931,8,2015/06/25,2016/08/16,ISSUED,9,2017/08/16,60000,60000,"2 FAMILY DWELLING",2,"2 FAMILY DWELLING",2,2,,3,3,2,,5,1669,28,866,,27TH,AV,,,"LARRY CHEAK YAN",SUM,4153732989,"D S MANAGEMENT INC DBA METROCON BUILDERS",2004,IRVING,ST,"SAN FRANCISCO",CA,94122-0000,,,"REMODEL (E) KITCHEN AND BEDROOM IN 2/F; ADD A FAMILY ROOM  2 BATHS  A GUEST ROOM AND A STUDY ROOM IN 1/F.",
#201506290168,3,2015/06/29,2016/08/12,ISSUED,9,2017/02/12,10000,12000,APARTMENTS,6,APARTMENTS,6,2,,3,3,2,,14,4715,12,20,,OSCEOLA,LN,,,OWNER,OWNER,,OWNER,,OWNER,,OWNER,CA,00000-0000,,,"GROUP 1- SOFT STORY RETROFIT PER SFBC CHAPTER 34B  2012 IEBC APPENDIX A-4  INSTALL NEW STEEL FRAME ADJ. TO (E) GARAGE FRAMING  REMOVE & REINSTALL FINISHES.",
#201506290172,3,2015/06/29,2016/08/12,ISSUED,9,2017/02/12,10000,12000,APARTMENTS,15,APARTMENTS,15,2,,3,3,2,,13,4715,12,40,,OSCEOLA,LN,,,OWNER,OWNER,,OWNER,,OWNER,,OWNER,CA,00000-0000,,,"GROUP ONE- SOFT STORY RETROFIT PER SFBC CHAPTER 34B  2012 IEBC APPENDIX A-4  INSTALL NEW STEEL FRAME ADJ. TO (E) GARAGE OPENING  REMOVE & REINSTALL FINISHES.",
#201506290173,3,2015/06/29,2016/08/12,ISSUED,9,2017/02/12,10000,12000,APARTMENTS,6,APARTMENTS,6,2,,3,3,2,,14,4715,13,30,,WHITFIELD,CT,,,OWNER,OWNER,,OWNER,,OWNER,,OWNER,CA,00000-0000,,,"GROUP 2- SOFT STORY RETROFIT PER SFBC CHAPTER 34B  2012 IEBC APPENDIX A-4  REMOVE FINISHES SURROUNDING GARAGE OPENING TO EXPOSE STRUCTURE  INSTALL NEW STEEL FRAME & FOOTINGS  TIED TO (E) FRAMING. INSTALL NEW FINISHES & RELATED SUPPORT TO MATCH (E) BLDG. CLADDING & TRIM.",
#201506290174,3,2015/06/29,2016/08/12,ISSUED,9,2017/02/12,10000,12000,APARTMENTS,6,APARTMENTS,6,2,,3,3,2,,14,4715,13,12,,GEORGE,CT,,,OWNER,OWNER,,OWNER,,OWNER,,OWNER,CA,00000-0000,,,"GROUP 5- SOFT STORY RETROFIT PER SFBC CHAPTER 34B  2012 IEBC APPENDIX A-4  INSTALL NEW STEEL FRAME ADJ. TO (E) GARAGE FRAMING  REMOVE & REINSTALL FINISHES.",
#201506290175,3,2015/06/29,2016/08/12,ISSUED,9,2017/02/12,10000,12000,APARTMENTS,6,APARTMENTS,6,2,,3,3,2,,14,4715,13,32,,GEORGE,CT,,,OWNER,OWNER,,OWNER,,OWNER,,OWNER,CA,00000-0000,,,"GROUP 5- SOFT STORY RETROFIT PER SFBC CHAPTER 34B  2012 IEBC APPENDIX A-4  INSTALL NEW STEEL FRAME & FOOTING ADJ. TO (E) GARAGE DOOR FRAMING  REMOVE & REINSTALL FINISHES.",
#201506290176,3,2015/06/29,2016/08/12,ISSUED,9,2017/02/12,10000,12000,APARTMENTS,6,APARTMENTS,6,2,,3,3,2,,14,4715,14,1210,,OAKDALE,AV,,,OWNER,OWNER,,OWNER,,OWNER,,OWNER,CA,00000-0000,,,"GROUP 7- SOFT STORY RETROFIT PER SFBC CHAPTER 34B  2012 IEBC APPENDIX A-4  INSTALL NEW STEEL FRAME & FOOTING ADJ. TO (E) GARAGE FRAMING  REMOVE & REINSTALL FINISHES.",
#201506290177,3,2015/06/29,2016/08/12,ISSUED,9,2017/02/12,10000,12000,APARTMENTS,6,APARTMENTS,6,2,,3,3,2,,14,4715,12,60,,OSCEOLA,LN,,,OWNER,OWNER,,OWNER,,OWNER,,OWNER,CA,00000-0000,,,"GROUP 8- SOFT STORY RETROFIT PER SFBC CHAPTER 34B  2012 IEBC APPENDIX A-4  INSTALL NEW STEEL FRAME ADJ. TO (E) GARAGE FRAMING & FOOTING  REMOVE & REINSTALL FINISHES.",
#201506290178,3,2015/06/29,2016/08/12,ISSUED,9,2017/02/12,10000,12000,APARTMENTS,6,APARTMENTS,6,2,,3,3,2,,14,4715,12,80,,OSCEOLA,LN,,,OWNER,OWNER,,OWNER,,OWNER,,OWNER,CA,00000-0000,,,"GROUP 8- SOFT STORY RETROFIT PER SFBC CHAPTER 34B  2012 IEBC APPENDIX A-4  INSTALL NEW STEEL FRAME & FOOTING ADJ. TO (E) GARAGE OPENING  REMOVE & REINSTALL FINISHES.",
#201506290185,8,2015/06/29,2016/08/10,ISSUED,9,2017/02/10,15000,18000,"2 FAMILY DWELLING",2,"2 FAMILY DWELLING",2,2,,3,3,1,,2,4271,52,3057,,25TH,ST,,,OWNER,,,OWNER,,OWNER,,OWNER,CA,00000-0000,,,"WORK IS  FOR 3055 - 3057 - 25TH STREET - COMMON AREA ONLY.  REPLACEMENT OF REAR STAIRWAY IN KIND.",
#201507020532,8,2015/07/02,2016/08/12,ISSUED,9,2017/08/12,50000,50000,"1 FAMILY DWELLING",1,"1 FAMILY DWELLING",1,2,,3,3,3,,15,531,22,1973,,FILBERT,ST,,,JOHN,SCHRADER,4156268868,"NOVA DESIGN BUILDS INC",297,KANSAS,ST,"SAN FRANCISCO",CA,94103-0000,,,"REPLACE (E) FLOORING ON ROOF TOP & TERRACES WITH IPE WOOD  NEW BBQ AREA & SINK  NEW FIRE PIT  NEW GREEN ROOF.",
#201507070795,3,2015/07/07,2016/08/18,ISSUED,9,2018/08/18,400000,400000,"AUTO REPAIRS",,"FOOD/BEVERAGE HNDLNG",,2,,2,2,2,,14,1180,15,834,,DIVISADERO,ST,,,OWNER,OWNER,,OWNER,,OWNER,,OWNER,CA,00000-0000,,,"RESTAURANT T.I. FOR 3923 SQ.F.T RESTAURANT INCLUDING KITCHEN  CURRENTLY AUTO BODY ALTHOUGH THIS PERMIT TO CHANGE OF USE FROM RETAIL (PA# 2015/06/24/9842) TO RESTAURANT. ** MAHER: COMPLIANCE WITH ORDINANCE NO# 155-13 NOT REQUIRED **",
#201507101139,3,2015/07/10,2016/08/11,ISSUED,9,2017/08/11,200000,250000,"1 FAMILY DWELLING",1,"1 FAMILY DWELLING",1,2,Y,2,2,2,,17,6510,2,1126,,DOLORES,ST,,,OWNER,OWNER,,OWNER,,OWNER,,OWNER,CA,00000-0000,,,"EXTEND KITCHEN INTO REAR YARD. REMOVE ENCLOSURE @ REAR YARD. FILL IN LIGHTWELL  BELOW NEIGHBOR'S WINDOW SILL. ADD BEDROOM  BATHROOM  STORAGE IN BASEMENT WITH ACCESS VIA NEW INTERIOR STAIR. RENOVATION OF MASTER SUITE ON UPPER FLOOR.",
#201507101237,8,2015/07/10,2016/08/29,ISSUED,9,2017/08/29,55000,58400,APARTMENTS,5,APARTMENTS,5,2,,3,3,3,,9,1255,017A,1395,,MASONIC,AV,,,TZE,TSANG,4157953234,"SYNERFORCE CONSTRUCTION",435,"HARRIET ST UNIT A",,"SAN FRANCISCO",CA,94103-0000,,,"COMPLIANCE WITH CHAPTER 34B OF THE SF BLDG CODE FOR THE SOFT STORY SEISMIC RETROFIT PROGRAM:  OTHER RATIONAL DESIGN",
#201507131253,3,2015/07/13,2016/08/08,ISSUED,9,2018/08/08,600000,600000,"1 FAMILY DWELLING",1,"2 FAMILY DWELLING",2,2,Y,1,3,1,,15,4262,020A,1331,,"SAN BRUNO",AV,,,"ADAM ROBERT",THRONE,4159440373,"THRONE BUILDERS INC",561,VALLEY,ST,"SAN FRANCISCO",CA,94131-0000,,,"HORIZONTAL & VERTICAL ADDITION. REPLACE FOUNDATION  BRING FRONT & REAR FACADES LEVEL  MORE FRONT STEPS. CHANGE WINDOWS & DOORS. ADD 3RD STORY @ BACK AT THE HOUSE. ADD DECKS IN BACK 2ND STORY & FRONT 3RD STORY. ADD BATHROOM 3RD STORY.",
#201507131341,8,2015/07/13,2016/08/26,ISSUED,9,2017/08/26,40000,110000,OFFICE,4,OFFICE,4,2,,3,3,3,,11,871,6,1884,,MARKET,ST,,,OWNER,OWNER,,OWNER,,OWNER,,OWNER,CA,00000-0000,,,"TENANT IMPROVEMENT WORK IN 1ST AND BASEMENT FLOORS: ADD A WHEEL CHAIR LIFT AND RELOCATE STAIR TO BASEMENT.",
#201507131341,8,2015/07/13,2016/08/26,ISSUED,9,2017/08/26,40000,110000,OFFICE,4,OFFICE,4,2,,3,3,3,,11,871,6,1886,,MARKET,ST,,,OWNER,OWNER,,OWNER,,OWNER,,OWNER,CA,00000-0000,,,"TENANT IMPROVEMENT WORK IN 1ST AND BASEMENT FLOORS: ADD A WHEEL CHAIR LIFT AND RELOCATE STAIR TO BASEMENT.",
#201507201908,3,2015/07/20,2016/08/02,ISSUED,9,2017/08/02,45000,90000,"1 FAMILY DWELLING",1,"1 FAMILY DWELLING",1,2,Y,4,4,2,,37,865,12,52,,PIERCE,ST,,,JOHN,FERRARONE,4154601575,"PLATH & COMPANY INC",1575,"EAST FRANCISCO",BL,"SAN RAFAEL",CA,94901-0000,,,"RECONFIGURE FENESTRATION @ REAR & OF (E) DECK / STAIR TO REAR YARD. NEW DORMER @ 4TH FLOOR BATH. REBUILD FRONT STAIR & RAIL. NEW SKYLIGHT.",
#201507222183,3,2015/07/22,2016/08/04,ISSUED,9,2017/08/04,300000,300000,"1 FAMILY DWELLING",1,"1 FAMILY DWELLING",1,2,Y,2,2,1,,9,2036B,013B,600,,ORTEGA,ST,,,SAM,LOW,6508929999,"EVERHOME BUILDER INC",8,PALM,AV,MILLBRAE,CA,94030-0000,,,"HORIZONTAL ADDITION AND ADDITION OF NEW G/F AND 2/F BACK DECK.  INTERIOR REMODEL OF KITCHEN  BEDROOMS  GARAGE  ADDING 1 NEW BATHROOM ON 2/F",
#201507242391,3,2015/07/24,2016/08/04,ISSUED,9,2018/08/04,750000,750000,"1 FAMILY DWELLING",1,"1 FAMILY DWELLING",1,2,Y,2,3,2,,15,6578,9,212,,27TH,ST,,,OWNER,OWNER,,OWNER,,OWNER,,OWNER,CA,00000-0000,,,"EXTEND LOWER BASEMENT LEVEL TO ADD WORKOUT RM  LAUNDRY RM  GUEST BEDROM & BATH. EXTEND 1ST FL TO REAR TO ADD LARGER KITCHEN  FAMILY ROM & 1/2 BATH. EXTEND 2ND FL @ REAR TO ADD 1 BEDROOM & BATH. ADD NEW 3RD FLOOR WITH OFFICE & BATH PLUS OUTSIDE DECK.",
#201507282659,3,2015/07/28,2016/08/22,ISSUED,9,2017/08/22,60000,85000,APARTMENTS,10,APARTMENTS,10,2,,4,4,3,,7,88,25,561,,GREENWICH,ST,,,KEVIN,BRUNNER,4155187187,"K. BRUNNER & ASSOCIATES",15,21ST,AV,"SAN FRANCISCO",CA,94121-0000,,,"COMPLIANCE WITH MANDATORY SEISMIC RETROFIT PROGRAM 2013  SFBC SEC 34B  2012 IEBC APPENDIX A-4",
#201507282693,8,2015/07/28,2016/08/03,ISSUED,9,2017/02/03,20000,20000,"1 FAMILY DWELLING",1,"1 FAMILY DWELLING",1,2,,3,3,4,,12,1037,28,54,,COMMONWEALTH,AV,,,JOHN,FERRARONE,4154601575,"PLATH & COMPANY INC",1575,"EAST FRANCISCO",BL,"SAN RAFAEL",CA,94901-0000,,,"REPAIR (E) GARAGE AND INTERIOR REMODEL",
#201507282735,8,2015/07/28,2016/08/02,ISSUED,9,2017/08/02,30000,30000,"2 FAMILY DWELLING",2,"2 FAMILY DWELLING",2,2,,4,4,3,,2,128,10,922,,VALLEJO,ST,0,,KEN,BLOCK,4157609565,"ADD A GARAGE INC.",2655,"VAN NESS AVENUE  #3",,"SAN FRANCISCO",CA,94109-0000,,,"INSTALL A 26' LENGTH OF REINFORCED CONCRETE  PIER SUPPORTED LANDSCAPING ""SISTER WALL"" ADJACENT TO AN EXISTING LANDSCAPING RETAINING WALL.",
#201507282735,8,2015/07/28,2016/08/02,ISSUED,9,2017/08/02,30000,30000,"2 FAMILY DWELLING",2,"2 FAMILY DWELLING",2,2,,4,4,3,,2,128,10,924,,VALLEJO,ST,,,KEN,BLOCK,4157609565,"ADD A GARAGE INC.",2655,"VAN NESS AVENUE  #3",,"SAN FRANCISCO",CA,94109-0000,,,"INSTALL A 26' LENGTH OF REINFORCED CONCRETE  PIER SUPPORTED LANDSCAPING ""SISTER WALL"" ADJACENT TO AN EXISTING LANDSCAPING RETAINING WALL.",
#201507282736,8,2015/07/28,2016/08/02,ISSUED,9,2017/08/02,45000,45000,APARTMENTS,3,APARTMENTS,3,2,,4,4,3,,2,128,11,926,,VALLEJO,ST,0,,KEN,BLOCK,4157609565,"ADD A GARAGE INC.",2655,"VAN NESS AVENUE  #3",,"SAN FRANCISCO",CA,94109-0000,,,"INSTALL A 36' LENGTH OF REINFORCED CONCRETE  PIER SUPPORTED LANDSCAPING ""SISTER WALL"" ADJACENT TO AN EXISTING LANDSCAPING RETAINING WALL.",
#201507282736,8,2015/07/28,2016/08/02,ISSUED,9,2017/08/02,45000,45000,APARTMENTS,3,APARTMENTS,3,2,,4,4,3,,2,128,11,930,,VALLEJO,ST,0,,KEN,BLOCK,4157609565,"ADD A GARAGE INC.",2655,"VAN NESS AVENUE  #3",,"SAN FRANCISCO",CA,94109-0000,,,"INSTALL A 36' LENGTH OF REINFORCED CONCRETE  PIER SUPPORTED LANDSCAPING ""SISTER WALL"" ADJACENT TO AN EXISTING LANDSCAPING RETAINING WALL.",
#201508033167,3,2015/08/03,2016/08/23,ISSUED,9,2017/08/23,175000,200000,APARTMENTS,6,APARTMENTS,6,2,Y,4,4,0,,26,547,18,2444,,"VAN NESS",AV,1,,OWNER,OWNER,,OWNER,,OWNER,,OWNER,CA,00000-0000,,,"UNIT #1 - INTERIOR REMODEL  INFILL OF SOUTHWEST LIGHTWELL  RECONFIGURATION OF SPACES INCLUDING ADDITION OF 1 BEDROOM & 1 BATH. REPLACE WINDOWS AS SHOWN ON PLANS. ** MAHER: N/A **",
#201508033176,3,2015/08/03,2016/08/23,ISSUED,9,2017/08/23,17000,200000,APARTMENTS,6,APARTMENTS,6,2,,4,4,0,,26,547,19,2444,,"VAN NESS",AV,2,,OWNER,OWNER,,OWNER,,OWNER,,OWNER,CA,00000-0000,,,"UNIT #2 - INTERIOR REMODEL INCLUDING ADDITION OF ONE BEDROOM & ONE BATH. REPLACE WINDOWS AS SHOWN ON PLANS. N/A MAHER ORDINANCE",
#201508033177,3,2015/08/03,2016/08/23,ISSUED,9,2017/08/23,175000,200000,APARTMENTS,6,APARTMENTS,6,2,Y,4,4,0,,26,547,20,2444,,"VAN NESS",AV,3,,OWNER,OWNER,,OWNER,,OWNER,,OWNER,CA,00000-0000,,,"UNIT #3 - INTERIOR REMODEL  INFILL OF SOUTHWEST LIGHTWELLS  RECONFIGURATION OF SPACES INCLUDING ADDITION OF ONE BEDROOM & ONE BATH. REPLACE WINODWS AS SHOWN. ** MAHER: N/A **",
#201508043278,3,2015/08/04,2016/08/02,ISSUED,9,2017/08/02,70000,70000,"1 FAMILY DWELLING",1,"1 FAMILY DWELLING",1,2,Y,4,4,2,,42,865,12,52,,PIERCE,ST,,,JOHN,FERRARONE,4154601575,"PLATH & COMPANY INC",1575,"EAST FRANCISCO",BL,"SAN RAFAEL",CA,94901-0000,,,"NEW DORMER ON SOUTH SIDE OF 4TH FLOOR. REBUILD (E) DORMER ON NORTH SIDE. NEW SKYLIGHTS AT CENTER RIDGE.",
